uid2,predict
43527,0.43309024
1852,0.49668834
21248,0.20875156
27138,0.20875156
23555,0.20875156
40416,0.24549836
10558,0.49668834
25988,0.20875156
7197,0.20875156
39652,0.24549836
35536,0.24549836
44756,0.43309024
585,0.20875156
31907,0.24549836
14028,0.20875156
37692,0.24549836
30306,0.24549836
15340,0.20875156
1004,0.20875156
24879,0.20875156
772,0.20875156
22334,0.34972963
24567,0.20875156
38869,0.24549836
36129,0.24549836
25975,0.20875156
37256,0.24549836
45101,0.43309024
30073,0.24549836
22675,0.20875156
12189,0.20875156
33907,0.24549836
20303,0.20875156
24445,0.20875156
16112,0.34972963
21999,0.20875156
37137,0.24549836
6091,0.20875156
26590,0.20875156
25579,0.20875156
19546,0.20875156
26246,0.20875156
22146,0.20875156
2324,0.20875156
9970,0.20875156
22414,0.20875156
8802,0.20875156
28611,0.24549836
26719,0.20875156
1076,0.20875156
8001,0.20875156
18236,0.20875156
30864,0.24549836
5841,0.20875156
15409,0.20875156
24394,0.20875156
25009,0.20875156
39908,0.24549836
10488,0.20875156
19148,0.20875156
1957,0.20875156
12080,0.20875156
30163,0.24549836
16502,0.20875156
39960,0.48314685
15376,0.20875156
24795,0.20875156
22984,0.20875156
21743,0.20875156
43992,0.32276765
43283,0.43309024
16483,0.34972963
24485,0.20875156
17669,0.20875156
8151,0.20875156
1276,0.20875156
35610,0.24549836
21622,0.20875156
8555,0.20875156
12848,0.20875156
40797,0.32276765
625,0.34972963
43311,0.43309024
40610,0.5488107
9673,0.20875156
35961,0.24549836
1940,0.20875156
19017,0.20875156
11847,0.49668834
1772,0.20875156
20076,0.20875156
39514,0.24549836
36458,0.24549836
27800,0.24549836
29586,0.24549836
21664,0.20875156
21319,0.20875156
40700,0.24549836
14097,0.20875156
29117,0.24549836
12902,0.20875156
26790,0.20875156
9632,0.20875156
20209,0.20875156
36116,0.24549836
22022,0.34972963
32037,0.34972963
9288,0.20875156
43290,0.32276765
22348,0.34972963
15382,0.20875156
8924,0.20875156
12892,0.20875156
1578,0.34972963
44027,0.43309024
39541,0.24549836
8402,0.20875156
20119,0.20875156
16338,0.20875156
12857,0.34972963
24725,0.20875156
9048,0.20875156
16917,0.20875156
28065,0.49668834
12591,0.20875156
25946,0.20875156
44090,0.43309024
39028,0.24549836
21631,0.20875156
27487,0.24549836
18483,0.20875156
43406,0.32276765
29273,0.24549836
40316,0.24549836
35410,0.24549836
18938,0.20875156
38092,0.24549836
41389,0.32276765
32664,0.24549836
5247,0.20875156
24683,0.34972963
44745,0.43309024
39194,0.5488107
17009,0.20875156
24676,0.20875156
8266,0.20875156
27433,0.34972963
35020,0.24549836
7131,0.20875156
15345,0.20875156
32182,0.24549836
43577,0.32276765
11524,0.20875156
15093,0.49668834
21395,0.20875156
17062,0.49668834
42865,0.43309024
40494,0.5488107
667,0.20875156
9355,0.20875156
20417,0.20875156
8261,0.20875156
20065,0.20875156
19638,0.20875156
4407,0.20875156
35793,0.24549836
26075,0.20875156
2438,0.20875156
43631,0.43309024
8631,0.20875156
8672,0.20875156
44156,0.43309024
3825,0.20875156
19295,0.20875156
29083,0.24549836
12251,0.34972963
5488,0.20875156
10829,0.20875156
29596,0.24549836
12492,0.49668834
42714,0.32276765
39095,0.24549836
38317,0.5488107
32003,0.24549836
38806,0.24549836
30502,0.24549836
39306,0.24549836
13945,0.49668834
42973,0.32276765
25759,0.20875156
12703,0.20875156
305,0.20875156
35812,0.24549836
34070,0.24549836
14146,0.20875156
28638,0.24549836
15646,0.20875156
5006,0.20875156
20193,0.20875156
17372,0.20875156
14505,0.20875156
26850,0.34972963
13387,0.20875156
32119,0.24549836
27020,0.34972963
33815,0.24549836
587,0.20875156
35274,0.24549836
6887,0.20875156
36848,0.24549836
28226,0.24549836
44113,0.32276765
22402,0.20875156
3213,0.20875156
26839,0.49668834
26297,0.20875156
45112,0.43309024
19596,0.20875156
10131,0.20875156
39196,0.24549836
24922,0.49668834
6481,0.20875156
41569,0.43309024
6498,0.20875156
16813,0.20875156
3862,0.20875156
37167,0.24549836
24601,0.20875156
37888,0.5488107
33845,0.24549836
26217,0.20875156
18336,0.20875156
40821,0.43309024
42065,0.43309024
11702,0.20875156
13763,0.20875156
20767,0.20875156
42111,0.32276765
15059,0.49668834
44367,0.32276765
38608,0.24549836
30213,0.24549836
25081,0.20875156
39905,0.24549836
15777,0.20875156
37034,0.24549836
33710,0.24549836
40907,0.32276765
10117,0.20875156
16860,0.20875156
35858,0.24549836
40436,0.24549836
9402,0.20875156
25120,0.20875156
1263,0.20875156
2397,0.20875156
40025,0.24549836
42297,0.43309024
38061,0.24549836
2072,0.20875156
977,0.20875156
3585,0.20875156
39153,0.24549836
38877,0.24549836
35678,0.24549836
43827,0.32276765
40251,0.24549836
40508,0.24549836
35115,0.24549836
15901,0.20875156
19985,0.20875156
28930,0.24549836
40380,0.5488107
21841,0.20875156
35122,0.24549836
44872,0.43309024
23068,0.20875156
34974,0.24549836
13684,0.20875156
29829,0.24549836
35985,0.24549836
16167,0.20875156
18928,0.20875156
43886,0.32276765
42480,0.43309024
9246,0.20875156
16562,0.20875156
40401,0.24549836
18728,0.20875156
23309,0.20875156
35525,0.24549836
31297,0.24549836
33850,0.24549836
25961,0.20875156
37930,0.24549836
37680,0.24549836
653,0.20875156
5580,0.20875156
23821,0.20875156
25789,0.34972963
2168,0.34972963
35444,0.24549836
40969,0.43309024
16823,0.20875156
40276,0.24549836
25533,0.20875156
30670,0.24549836
6174,0.20875156
15450,0.20875156
39542,0.24549836
41243,0.32276765
21294,0.20875156
33908,0.34972963
21768,0.20875156
14681,0.20875156
10866,0.20875156
33435,0.24549836
14859,0.20875156
37351,0.24549836
13551,0.20875156
357,0.20875156
18452,0.20875156
11463,0.20875156
36702,0.24549836
35348,0.24549836
10631,0.20875156
5093,0.20875156
12172,0.20875156
14461,0.20875156
4613,0.20875156
16691,0.20875156
15915,0.20875156
5846,0.34972963
39657,0.24549836
1461,0.20875156
10293,0.20875156
19018,0.34972963
6883,0.20875156
29589,0.24549836
37596,0.24549836
41125,0.32276765
42202,0.5488107
6972,0.20875156
2772,0.20875156
28979,0.24549836
16495,0.20875156
25114,0.20875156
42552,0.43309024
26206,0.20875156
38629,0.5488107
43289,0.43309024
893,0.20875156
4454,0.34972963
36179,0.24549836
6585,0.20875156
24539,0.20875156
40584,0.24549836
21916,0.20875156
21862,0.20875156
9400,0.20875156
29934,0.24549836
25104,0.20875156
3232,0.20875156
3016,0.20875156
18998,0.20875156
10223,0.20875156
25410,0.20875156
4383,0.49668834
24843,0.20875156
2505,0.20875156
30574,0.24549836
30296,0.24549836
15084,0.20875156
10568,0.34972963
15407,0.20875156
33524,0.24549836
25252,0.49668834
22827,0.20875156
25310,0.20875156
32940,0.24549836
29853,0.24549836
17360,0.20875156
31828,0.24549836
18426,0.20875156
30993,0.49668834
8749,0.20875156
11822,0.20875156
6914,0.34972963
29886,0.24549836
28577,0.24549836
36484,0.24549836
18625,0.20875156
40796,0.32276765
40906,0.32276765
20603,0.20875156
32918,0.24549836
44928,0.32276765
6236,0.20875156
25655,0.20875156
3995,0.20875156
11045,0.20875156
34574,0.24549836
9325,0.20875156
28276,0.24549836
36929,0.24549836
43087,0.32276765
7315,0.34972963
7667,0.34972963
39156,0.24549836
18888,0.20875156
4421,0.20875156
20672,0.20875156
24340,0.20875156
29331,0.24549836
43310,0.43309024
19264,0.20875156
23867,0.20875156
43117,0.32276765
6124,0.20875156
32398,0.24549836
1494,0.20875156
4513,0.20875156
17912,0.20875156
5062,0.20875156
8826,0.20875156
29303,0.24549836
10494,0.20875156
16382,0.20875156
39603,0.24549836
30402,0.24549836
31479,0.34972963
20654,0.20875156
23642,0.20875156
28057,0.24549836
31691,0.24549836
39046,0.5488107
11188,0.49668834
38820,0.24549836
15794,0.20875156
3820,0.34972963
6018,0.20875156
22325,0.20875156
19599,0.20875156
10242,0.49668834
3853,0.20875156
29237,0.24549836
17159,0.20875156
25300,0.20875156
18809,0.20875156
23828,0.20875156
37710,0.24549836
21504,0.20875156
38214,0.24549836
5345,0.20875156
9653,0.20875156
12644,0.20875156
17956,0.20875156
13248,0.20875156
22026,0.20875156
28566,0.24549836
21904,0.20875156
26785,0.34972963
40702,0.24549836
10555,0.20875156
27776,0.24549836
44947,0.32276765
4896,0.34972963
30899,0.24549836
2854,0.20875156
39460,0.5488107
1819,0.20875156
15366,0.20875156
36595,0.24549836
40287,0.24549836
27356,0.20875156
16891,0.20875156
10376,0.20875156
11976,0.20875156
13749,0.20875156
39383,0.5488107
22304,0.20875156
34167,0.24549836
36729,0.24549836
44520,0.43309024
34428,0.24549836
9734,0.20875156
29175,0.24549836
31707,0.24549836
43787,0.43309024
11691,0.20875156
21045,0.20875156
131,0.34972963
28725,0.24549836
323,0.20875156
14946,0.20875156
15608,0.20875156
38861,0.24549836
8205,0.20875156
44063,0.32276765
27231,0.20875156
18652,0.20875156
8761,0.49668834
5474,0.20875156
10102,0.20875156
3583,0.20875156
42511,0.43309024
8260,0.20875156
19162,0.20875156
11087,0.20875156
37293,0.24549836
2041,0.20875156
21816,0.20875156
43426,0.43309024
16756,0.20875156
23035,0.20875156
3362,0.20875156
30784,0.24549836
17014,0.20875156
9600,0.20875156
42217,0.32276765
21758,0.20875156
2458,0.20875156
31924,0.24549836
41007,0.32276765
5860,0.20875156
3921,0.20875156
464,0.20875156
29036,0.24549836
546,0.20875156
3767,0.20875156
4250,0.20875156
42196,0.43309024
8160,0.20875156
20523,0.20875156
18513,0.20875156
41724,0.43309024
8248,0.20875156
14049,0.34972963
10989,0.20875156
11055,0.20875156
27112,0.20875156
17591,0.20875156
84,0.49668834
38117,0.41364262
1308,0.20875156
43774,0.43309024
31503,0.24549836
20407,0.20875156
38318,0.24549836
31569,0.24549836
15641,0.20875156
36734,0.24549836
30532,0.24549836
3550,0.20875156
33002,0.24549836
21677,0.20875156
22411,0.20875156
37046,0.24549836
44722,0.32276765
9554,0.20875156
37044,0.24549836
26481,0.34972963
35193,0.24549836
43359,0.32276765
28807,0.24549836
41617,0.5488107
14131,0.20875156
8121,0.20875156
24578,0.20875156
13279,0.20875156
20790,0.20875156
22491,0.20875156
33828,0.24549836
39969,0.5488107
407,0.20875156
31073,0.34972963
14432,0.20875156
29008,0.24549836
1863,0.20875156
34480,0.24549836
6224,0.20875156
31124,0.24549836
26840,0.20875156
25096,0.20875156
9790,0.20875156
12374,0.20875156
29107,0.24549836
28270,0.24549836
16323,0.20875156
29838,0.24549836
13467,0.49668834
12727,0.20875156
38913,0.5488107
2468,0.20875156
28965,0.24549836
23859,0.20875156
28625,0.24549836
43571,0.5488107
44881,0.32276765
24581,0.20875156
24494,0.20875156
7990,0.20875156
26163,0.20875156
13777,0.20875156
32767,0.24549836
11652,0.20875156
28931,0.24549836
20486,0.20875156
33920,0.34972963
6978,0.20875156
16114,0.20875156
19512,0.20875156
10415,0.20875156
15285,0.20875156
37253,0.24549836
27093,0.20875156
36511,0.24549836
25136,0.20875156
39262,0.24549836
20421,0.34972963
23367,0.20875156
44783,0.32276765
42872,0.43309024
26545,0.34972963
8147,0.20875156
18221,0.20875156
26177,0.20875156
13259,0.20875156
30048,0.34972963
26140,0.20875156
11621,0.20875156
22936,0.20875156
31547,0.24549836
23103,0.20875156
36815,0.24549836
36541,0.24549836
36159,0.24549836
22337,0.20875156
669,0.20875156
30677,0.24549836
26208,0.20875156
19205,0.20875156
36626,0.24549836
16296,0.20875156
34192,0.24549836
4481,0.20875156
5939,0.34972963
32078,0.24549836
38309,0.24549836
11246,0.20875156
20282,0.20875156
33656,0.24549836
4415,0.20875156
22020,0.20875156
42024,0.32276765
30358,0.34972963
23222,0.20875156
16941,0.20875156
23983,0.20875156
29595,0.24549836
43459,0.32276765
1776,0.20875156
29274,0.34972963
12326,0.20875156
39212,0.24549836
9071,0.20875156
446,0.20875156
42771,0.43309024
45208,0.43309024
33597,0.24549836
43142,0.32276765
32014,0.24549836
26000,0.20875156
19094,0.20875156
44973,0.43309024
31784,0.24549836
5385,0.20875156
44446,0.43309024
35006,0.24549836
15724,0.20875156
4355,0.20875156
38188,0.24549836
36415,0.24549836
23649,0.20875156
10289,0.20875156
24223,0.20875156
42669,0.5488107
33312,0.24549836
5655,0.20875156
28852,0.24549836
24831,0.49668834
8437,0.20875156
190,0.34972963
40085,0.24549836
41146,0.43309024
39693,0.24549836
29118,0.24549836
38437,0.24549836
33056,0.24549836
33112,0.24549836
30698,0.24549836
4333,0.20875156
29326,0.49668834
37121,0.24549836
21031,0.20875156
37884,0.24549836
38116,0.47860748
19445,0.49668834
603,0.20875156
4110,0.20875156
25867,0.20875156
5544,0.20875156
39394,0.24549836
43445,0.43309024
35511,0.49668834
36216,0.34972963
9608,0.20875156
39952,0.24549836
43650,0.43309024
20175,0.20875156
10507,0.20875156
33748,0.24549836
23215,0.20875156
31305,0.24549836
28283,0.24549836
31467,0.24549836
6664,0.34972963
14128,0.20875156
14044,0.20875156
789,0.20875156
27272,0.20875156
43569,0.43309024
42519,0.43309024
9049,0.20875156
10374,0.20875156
42734,0.5488107
35085,0.34972963
41273,0.32276765
3575,0.20875156
19628,0.20875156
38249,0.47860748
41192,0.32276765
19775,0.20875156
28942,0.34972963
42864,0.43309024
43752,0.43309024
27004,0.20875156
38146,0.24549836
18064,0.20875156
38259,0.24549836
22518,0.20875156
28029,0.24549836
35176,0.24549836
26704,0.20875156
43140,0.5488107
41242,0.43309024
21669,0.20875156
24985,0.20875156
30783,0.24549836
10133,0.20875156
26696,0.20875156
36371,0.24549836
2089,0.20875156
13471,0.20875156
22154,0.20875156
4827,0.20875156
24967,0.20875156
34999,0.24549836
7469,0.20875156
23487,0.20875156
5702,0.20875156
31777,0.24549836
2620,0.20875156
40755,0.32276765
24369,0.20875156
5781,0.20875156
831,0.20875156
4560,0.20875156
1981,0.20875156
42318,0.32276765
24981,0.20875156
4763,0.20875156
33543,0.24549836
23358,0.20875156
32775,0.24549836
15299,0.20875156
40297,0.24549836
29568,0.24549836
36345,0.24549836
41465,0.32276765
37863,0.24549836
31180,0.24549836
27984,0.24549836
20289,0.49668834
34064,0.24549836
11405,0.20875156
43862,0.43309024
44099,0.43309024
13936,0.20875156
22436,0.20875156
43791,0.43309024
4347,0.20875156
29985,0.24549836
22297,0.20875156
10868,0.20875156
17033,0.20875156
37911,0.24549836
18080,0.34972963
10450,0.20875156
27450,0.24549836
30357,0.24549836
34779,0.34972963
21530,0.20875156
21179,0.20875156
31269,0.24549836
20774,0.20875156
10711,0.34972963
10174,0.20875156
27481,0.24549836
5324,0.20875156
11864,0.34972963
18864,0.20875156
17496,0.20875156
12450,0.20875156
24346,0.20875156
38536,0.24549836
33221,0.34972963
34146,0.24549836
15494,0.20875156
26979,0.20875156
10702,0.20875156
45164,0.43309024
30590,0.24549836
16041,0.20875156
7211,0.20875156
10723,0.20875156
14820,0.20875156
10630,0.20875156
11137,0.20875156
22258,0.20875156
39636,0.24549836
27377,0.34972963
10014,0.20875156
16510,0.20875156
40630,0.24549836
17952,0.34972963
26223,0.20875156
9346,0.20875156
9743,0.20875156
20677,0.20875156
12815,0.20875156
37436,0.24549836
14700,0.20875156
314,0.20875156
2333,0.20875156
31943,0.24549836
32257,0.24549836
890,0.20875156
25545,0.20875156
32291,0.24549836
182,0.34972963
44586,0.43309024
43296,0.5488107
23863,0.20875156
12717,0.20875156
43902,0.5488107
18562,0.34972963
26587,0.20875156
44597,0.32276765
24694,0.20875156
19939,0.20875156
19274,0.20875156
73,0.20875156
43591,0.43309024
43378,0.43309024
33972,0.24549836
3202,0.20875156
37057,0.24549836
36610,0.47860748
687,0.20875156
14302,0.20875156
32008,0.24549836
25719,0.20875156
27745,0.24549836
8428,0.20875156
43730,0.43309024
40210,0.24549836
30885,0.24549836
17364,0.20875156
28087,0.24549836
31401,0.24549836
32283,0.24549836
24655,0.20875156
13069,0.20875156
17935,0.20875156
22320,0.20875156
29406,0.24549836
14003,0.20875156
39211,0.24549836
3062,0.20875156
18783,0.20875156
33707,0.24549836
3430,0.34972963
24176,0.34972963
44987,0.32276765
34253,0.24549836
5947,0.34972963
6190,0.20875156
28763,0.24549836
378,0.20875156
5691,0.20875156
18122,0.20875156
1239,0.20875156
3929,0.20875156
25784,0.49668834
10265,0.20875156
40087,0.24549836
23632,0.20875156
17707,0.20875156
5502,0.20875156
29093,0.24549836
42837,0.32276765
21522,0.20875156
37472,0.24549836
1667,0.20875156
35502,0.24549836
33554,0.24549836
10458,0.20875156
42594,0.32276765
5958,0.20875156
38230,0.47860748
24690,0.20875156
27059,0.20875156
41829,0.43309024
1721,0.20875156
23062,0.20875156
25170,0.20875156
26467,0.20875156
19474,0.20875156
18241,0.20875156
37686,0.24549836
18018,0.20875156
8585,0.20875156
11923,0.20875156
12177,0.20875156
16834,0.34972963
23148,0.20875156
9726,0.20875156
6350,0.20875156
28823,0.24549836
12563,0.20875156
42773,0.43309024
21076,0.20875156
29809,0.24549836
34233,0.24549836
24391,0.34972963
43877,0.32276765
27270,0.49668834
10596,0.20875156
7258,0.20875156
26300,0.20875156
16451,0.49668834
14188,0.20875156
607,0.20875156
44333,0.32276765
35121,0.34972963
12987,0.34972963
35105,0.24549836
26990,0.20875156
43329,0.43309024
25312,0.20875156
40655,0.24549836
30504,0.24549836
5258,0.20875156
26622,0.20875156
917,0.20875156
21569,0.20875156
31981,0.34972963
9103,0.20875156
24450,0.20875156
9282,0.20875156
42296,0.43309024
27104,0.20875156
12197,0.20875156
29843,0.24549836
41394,0.5488107
10051,0.20875156
2688,0.20875156
7086,0.20875156
39999,0.24549836
23584,0.20875156
28622,0.34972963
28179,0.24549836
19670,0.20875156
26875,0.34972963
20372,0.20875156
27264,0.20875156
10116,0.20875156
672,0.20875156
22277,0.20875156
40262,0.24549836
9543,0.20875156
21928,0.20875156
20897,0.20875156
13108,0.34972963
7924,0.20875156
778,0.20875156
3035,0.20875156
21478,0.20875156
14205,0.20875156
34933,0.24549836
42071,0.32276765
41287,0.43309024
26295,0.20875156
17407,0.20875156
34294,0.24549836
2095,0.20875156
7349,0.34972963
38571,0.24549836
32588,0.24549836
28683,0.24549836
13633,0.20875156
41742,0.5488107
39368,0.24549836
16503,0.20875156
16390,0.20875156
10429,0.20875156
41831,0.32276765
9913,0.20875156
34914,0.34972963
42626,0.32276765
23290,0.20875156
684,0.20875156
40064,0.24549836
34986,0.24549836
6553,0.20875156
42150,0.32276765
43481,0.32276765
44933,0.43309024
43649,0.32276765
29368,0.24549836
17434,0.20875156
17089,0.20875156
12006,0.20875156
20637,0.20875156
6576,0.20875156
1402,0.20875156
41566,0.32276765
3770,0.20875156
21969,0.20875156
16122,0.34972963
26639,0.20875156
19529,0.20875156
16770,0.20875156
10255,0.20875156
12587,0.20875156
24193,0.20875156
31822,0.24549836
44394,0.43309024
7205,0.20875156
11762,0.20875156
11235,0.20875156
28741,0.24549836
35251,0.24549836
32957,0.24549836
44018,0.32276765
11613,0.20875156
8364,0.20875156
9412,0.20875156
43461,0.5488107
21856,0.20875156
23869,0.20875156
3144,0.20875156
23755,0.20875156
7133,0.20875156
13590,0.20875156
23578,0.20875156
2305,0.20875156
35277,0.24549836
21006,0.20875156
36781,0.24549836
7656,0.20875156
45093,0.5488107
39355,0.24549836
28936,0.34972963
19032,0.20875156
17478,0.20875156
15013,0.20875156
22914,0.20875156
35847,0.24549836
21475,0.34972963
20863,0.34972963
39978,0.24549836
8470,0.34972963
15042,0.49668834
29184,0.24549836
36041,0.24549836
40869,0.5488107
15254,0.20875156
19847,0.20875156
16887,0.20875156
23141,0.20875156
15729,0.20875156
20682,0.34972963
16349,0.20875156
18836,0.20875156
40810,0.43309024
2211,0.20875156
31317,0.24549836
12403,0.20875156
45088,0.43309024
16383,0.20875156
21845,0.20875156
29813,0.24549836
21601,0.20875156
3788,0.20875156
1978,0.20875156
34650,0.24549836
43348,0.32276765
4223,0.20875156
19473,0.20875156
17307,0.20875156
12828,0.20875156
19324,0.20875156
39251,0.24549836
9064,0.20875156
15417,0.20875156
34593,0.24549836
5636,0.49668834
7576,0.20875156
41585,0.32276765
42402,0.32276765
30479,0.24549836
24943,0.20875156
21795,0.20875156
1884,0.20875156
19204,0.20875156
15050,0.20875156
27394,0.20875156
14880,0.20875156
11054,0.20875156
27374,0.20875156
14503,0.20875156
40224,0.24549836
35393,0.34972963
29997,0.24549836
1754,0.20875156
24710,0.34972963
34950,0.24549836
20482,0.20875156
13405,0.20875156
22950,0.20875156
1420,0.20875156
3437,0.20875156
2529,0.20875156
22670,0.20875156
7655,0.20875156
12215,0.20875156
1883,0.20875156
37412,0.47860748
26015,0.20875156
10282,0.20875156
43709,0.5488107
40774,0.43309024
42859,0.43309024
18347,0.20875156
32651,0.24549836
31629,0.24549836
6199,0.20875156
16218,0.20875156
20516,0.20875156
7614,0.20875156
41761,0.43309024
25904,0.20875156
32282,0.24549836
33461,0.24549836
6433,0.20875156
35055,0.24549836
40970,0.43309024
24864,0.20875156
492,0.20875156
9542,0.20875156
3677,0.20875156
4109,0.20875156
15570,0.20875156
12187,0.20875156
30137,0.24549836
15496,0.20875156
26512,0.20875156
25049,0.20875156
14633,0.20875156
43630,0.43309024
9448,0.20875156
27227,0.20875156
7774,0.34972963
24436,0.20875156
17763,0.34972963
14951,0.20875156
3587,0.20875156
27829,0.24549836
37077,0.24549836
34716,0.24549836
10769,0.20875156
8072,0.20875156
8405,0.20875156
15386,0.20875156
1726,0.20875156
40768,0.32276765
985,0.20875156
7222,0.20875156
22065,0.20875156
42211,0.43309024
28558,0.24549836
35429,0.34972963
11417,0.20875156
35880,0.24549836
13217,0.20875156
17540,0.20875156
41640,0.43309024
41531,0.32276765
3225,0.20875156
20219,0.20875156
24772,0.49668834
4371,0.20875156
31387,0.24549836
20148,0.20875156
43317,0.5488107
10003,0.20875156
9931,0.20875156
20169,0.20875156
42767,0.43309024
21674,0.20875156
42568,0.43309024
34840,0.24549836
14641,0.20875156
26896,0.20875156
19038,0.49668834
43990,0.43309024
29885,0.24549836
18974,0.20875156
26312,0.20875156
19965,0.20875156
27907,0.24549836
17122,0.20875156
16246,0.20875156
2472,0.34972963
23764,0.20875156
40939,0.32276765
43533,0.5488107
1691,0.20875156
30550,0.49668834
21783,0.20875156
7756,0.20875156
25213,0.20875156
21861,0.20875156
37748,0.5488107
9909,0.20875156
39296,0.24549836
34170,0.34972963
6049,0.20875156
35872,0.24549836
34954,0.24549836
574,0.20875156
19102,0.20875156
8586,0.20875156
22710,0.20875156
12151,0.20875156
41475,0.43309024
19886,0.20875156
13042,0.20875156
5499,0.20875156
9062,0.20875156
26813,0.20875156
31850,0.34972963
11973,0.20875156
34081,0.24549836
41934,0.43309024
31435,0.24549836
13531,0.20875156
30003,0.24549836
41369,0.43309024
18934,0.20875156
8221,0.20875156
26539,0.20875156
32898,0.24549836
14075,0.20875156
40927,0.43309024
16064,0.34972963
16955,0.20875156
11629,0.20875156
8538,0.20875156
27919,0.24549836
14321,0.20875156
4865,0.20875156
20967,0.20875156
34747,0.24549836
16634,0.20875156
38886,0.24549836
4238,0.20875156
38446,0.24549836
30272,0.24549836
38395,0.47860748
36713,0.24549836
26375,0.20875156
6545,0.20875156
22241,0.20875156
33228,0.24549836
42400,0.32276765
22476,0.20875156
26429,0.34972963
23751,0.20875156
44927,0.32276765
13594,0.20875156
32237,0.34972963
30164,0.24549836
16701,0.20875156
1445,0.20875156
32494,0.24549836
3217,0.20875156
4455,0.20875156
33190,0.24549836
17665,0.20875156
17712,0.20875156
43160,0.43309024
21906,0.20875156
32457,0.24549836
21881,0.20875156
25838,0.20875156
1306,0.20875156
36125,0.24549836
3778,0.20875156
6799,0.20875156
37413,0.24549836
14750,0.20875156
17027,0.34972963
7504,0.20875156
7306,0.20875156
32012,0.24549836
17170,0.20875156
16762,0.20875156
23182,0.34972963
37067,0.24549836
7255,0.20875156
14254,0.20875156
12841,0.34972963
34038,0.34972963
26158,0.20875156
2340,0.20875156
38695,0.5488107
27126,0.20875156
16008,0.20875156
7752,0.20875156
18170,0.20875156
37929,0.24549836
30593,0.34972963
30216,0.34972963
31745,0.24549836
14164,0.20875156
26170,0.20875156
14074,0.20875156
11560,0.20875156
5069,0.20875156
26310,0.20875156
2913,0.20875156
37681,0.24549836
38312,0.24549836
3468,0.20875156
37321,0.24549836
34343,0.24549836
16518,0.20875156
15365,0.34972963
456,0.20875156
36798,0.24549836
17051,0.34972963
24948,0.20875156
21850,0.20875156
4033,0.20875156
36845,0.5488107
10136,0.20875156
23811,0.20875156
21912,0.20875156
12800,0.20875156
24537,0.20875156
29992,0.24549836
10182,0.20875156
27832,0.24549836
14430,0.20875156
43411,0.43309024
38743,0.24549836
44828,0.43309024
44541,0.43309024
21729,0.20875156
36131,0.24549836
24579,0.20875156
12074,0.20875156
40143,0.5488107
32953,0.24549836
42886,0.32276765
3592,0.20875156
2584,0.20875156
41750,0.32276765
3162,0.20875156
11105,0.20875156
19176,0.20875156
17711,0.20875156
4921,0.20875156
4023,0.20875156
14470,0.34972963
9005,0.20875156
38972,0.24549836
34564,0.24549836
42110,0.43309024
23920,0.20875156
3543,0.20875156
22537,0.20875156
37761,0.24549836
42615,0.32276765
17603,0.20875156
9155,0.20875156
5468,0.20875156
34429,0.24549836
26917,0.20875156
4387,0.20875156
36637,0.24549836
25161,0.20875156
42273,0.32276765
37618,0.47860748
19984,0.20875156
14020,0.20875156
10,0.20875156
24045,0.49668834
20857,0.34972963
33776,0.24549836
24715,0.20875156
38984,0.24549836
10423,0.20875156
12063,0.20875156
14029,0.20875156
30766,0.24549836
43525,0.47860748
7809,0.20875156
33159,0.24549836
5771,0.20875156
30411,0.24549836
12990,0.20875156
21790,0.34972963
37704,0.24549836
30294,0.49668834
8830,0.20875156
9520,0.20875156
27441,0.49668834
33315,0.24549836
30019,0.24549836
31736,0.24549836
19955,0.20875156
4948,0.20875156
4007,0.20875156
21267,0.20875156
6511,0.20875156
5103,0.20875156
6635,0.20875156
8507,0.20875156
11249,0.20875156
42123,0.32276765
43300,0.5488107
16249,0.20875156
7066,0.20875156
43269,0.5488107
25392,0.20875156
42926,0.43309024
43570,0.43309024
35501,0.24549836
6815,0.20875156
18607,0.20875156
2653,0.20875156
9550,0.20875156
2705,0.20875156
27106,0.34972963
24181,0.20875156
44452,0.43309024
19565,0.20875156
40000,0.24549836
28060,0.24549836
42558,0.43309024
37528,0.24549836
20072,0.20875156
9279,0.20875156
18874,0.20875156
23386,0.20875156
22386,0.20875156
2191,0.49668834
21929,0.20875156
15353,0.20875156
43312,0.43309024
35186,0.24549836
16894,0.20875156
25375,0.20875156
27551,0.24549836
41806,0.32276765
10050,0.34972963
32495,0.34972963
24470,0.20875156
28015,0.24549836
44924,0.32276765
25349,0.20875156
41321,0.32276765
29609,0.34972963
14724,0.20875156
14685,0.49668834
34121,0.24549836
21532,0.20875156
33424,0.24549836
13727,0.20875156
6403,0.20875156
25837,0.20875156
41675,0.43309024
14696,0.20875156
2984,0.20875156
36218,0.24549836
19071,0.20875156
43021,0.43309024
27024,0.34972963
30346,0.24549836
4129,0.20875156
10238,0.20875156
40753,0.32276765
16487,0.20875156
19090,0.20875156
40963,0.43309024
25926,0.20875156
43855,0.32276765
41257,0.32276765
175,0.20875156
18566,0.20875156
823,0.20875156
44104,0.5488107
39235,0.24549836
12376,0.20875156
10070,0.20875156
35299,0.24549836
20615,0.20875156
29218,0.24549836
10995,0.20875156
8456,0.34972963
3897,0.20875156
1882,0.20875156
5503,0.20875156
18328,0.20875156
37011,0.24549836
2226,0.20875156
28245,0.49668834
28511,0.24549836
33782,0.24549836
26243,0.20875156
19339,0.20875156
4873,0.20875156
11394,0.20875156
10151,0.20875156
33690,0.24549836
