age,job,marital,education,default,balance,housing,loan,uid1
36,self-employed,single,tertiary,no,353,no,no,44521
58,management,married,secondary,no,2155,no,yes,44523
30,admin.,married,secondary,no,590,no,no,44524
35,admin.,married,secondary,no,2374,yes,no,44525
35,technician,single,secondary,no,920,yes,no,44526
43,blue-collar,married,secondary,no,413,yes,no,44528
34,technician,single,secondary,no,1313,no,no,44529
30,blue-collar,married,secondary,no,1803,yes,no,4453
77,retired,married,primary,no,2590,no,no,44530
34,blue-collar,married,secondary,no,320,yes,no,44531
35,blue-collar,married,secondary,no,1454,yes,no,44532
39,blue-collar,married,secondary,no,1382,yes,no,44533
75,retired,married,secondary,no,291,no,no,44535
29,management,single,tertiary,no,266,no,no,44536
35,self-employed,married,tertiary,no,2427,no,no,44537
41,admin.,married,secondary,no,2498,no,no,44538
25,student,single,unknown,no,1003,no,no,44539
39,services,married,secondary,no,0,yes,no,4454
51,blue-collar,married,secondary,no,2007,yes,no,44540
48,unemployed,married,secondary,no,926,no,no,44541
28,management,single,tertiary,no,-62,no,no,44542
26,unemployed,single,secondary,no,632,no,no,44543
27,self-employed,single,tertiary,no,4574,no,no,44544
55,unknown,married,secondary,no,2206,no,no,44545
27,student,single,unknown,no,598,no,no,44546
44,technician,divorced,secondary,no,314,yes,no,44547
44,management,married,tertiary,no,1791,no,no,44548
31,management,married,tertiary,no,6980,no,no,44549
35,admin.,married,secondary,no,3187,yes,no,4455
49,services,married,primary,no,1830,yes,no,44550
29,self-employed,single,tertiary,no,814,no,no,44551
42,admin.,divorced,secondary,no,2129,no,no,44553
48,technician,single,secondary,no,434,no,no,44554
50,technician,divorced,secondary,no,0,yes,no,44555
58,admin.,married,secondary,no,169,no,no,44556
45,management,married,tertiary,no,226,yes,no,44558
30,services,single,secondary,no,63,no,no,44560
37,technician,married,tertiary,no,341,no,no,44561
35,management,divorced,tertiary,no,2885,no,no,44562
24,student,single,secondary,no,1719,no,no,44564
61,retired,married,secondary,no,523,no,no,44566
34,services,married,secondary,no,-52,no,no,44567
60,technician,divorced,secondary,no,367,no,no,44568
39,admin.,married,secondary,no,47,yes,no,44569
30,services,single,secondary,no,695,yes,no,4457
30,admin.,single,secondary,no,125,yes,no,44570
60,services,married,tertiary,no,4256,yes,no,44571
29,technician,single,secondary,no,113,no,no,44572
25,services,single,secondary,no,199,no,no,44574
29,management,single,tertiary,no,1673,no,no,44575
27,blue-collar,single,secondary,no,535,no,no,44576
27,admin.,single,secondary,no,416,no,no,44578
34,services,married,primary,no,1042,yes,no,4458
65,retired,married,primary,no,1760,no,no,44581
37,management,single,tertiary,no,688,no,no,44582
61,retired,married,tertiary,no,5267,no,no,44583
24,student,single,secondary,no,431,no,no,44584
32,student,single,secondary,no,14,no,no,44585
61,blue-collar,married,secondary,no,681,yes,no,44586
30,technician,single,secondary,no,86,no,no,44587
30,admin.,single,secondary,no,28,no,no,44588
23,admin.,single,secondary,no,366,no,no,44589
30,blue-collar,single,secondary,no,4648,yes,no,4459
22,services,single,unknown,no,739,no,no,44591
26,student,single,secondary,no,963,no,no,44592
48,admin.,divorced,secondary,no,1033,no,yes,44593
34,technician,single,tertiary,no,2481,no,no,44595
21,student,single,primary,no,281,no,no,44596
28,services,single,secondary,no,2685,no,yes,44597
29,student,single,secondary,no,1124,no,no,44598
29,admin.,married,secondary,no,1937,no,no,44599
51,admin.,divorced,secondary,no,228,yes,no,446
31,blue-collar,single,secondary,no,2089,yes,no,4460
35,admin.,married,secondary,no,2374,yes,no,44600
38,blue-collar,single,primary,no,490,yes,yes,44601
23,student,single,secondary,no,43,no,no,44602
45,services,single,secondary,no,955,no,no,44603
30,blue-collar,married,primary,no,124,yes,no,44605
23,management,single,tertiary,no,377,no,no,44606
27,student,single,primary,yes,25,no,no,44607
34,entrepreneur,married,secondary,no,4659,yes,no,44608
39,self-employed,married,tertiary,no,3059,yes,yes,4461
63,admin.,married,secondary,no,0,yes,no,44611
55,unemployed,married,primary,no,1212,no,no,44612
52,self-employed,married,tertiary,no,4012,no,no,44615
34,admin.,single,tertiary,no,625,no,yes,44616
62,unemployed,married,primary,no,532,no,no,44617
31,technician,single,secondary,no,18,no,no,44618
60,management,married,tertiary,no,474,no,no,44619
36,technician,married,secondary,no,412,yes,yes,4462
28,management,single,tertiary,no,1584,yes,no,44620
69,technician,married,secondary,no,2661,no,no,44621
36,management,single,tertiary,no,671,yes,no,44622
32,admin.,married,secondary,no,200,no,no,44624
34,management,married,tertiary,no,589,no,no,44625
34,management,married,tertiary,no,1388,yes,no,44626
31,services,single,secondary,no,-205,no,no,44627
33,admin.,married,secondary,no,394,yes,no,44628
38,management,single,tertiary,no,1704,no,no,44629
28,blue-collar,single,secondary,no,-46,yes,no,44630
55,admin.,married,secondary,no,8304,no,no,44631
22,student,single,secondary,no,552,no,no,44633
65,retired,divorced,primary,no,1840,no,no,44634
77,retired,married,primary,no,1492,no,no,44635
37,management,married,tertiary,no,1113,no,no,44636
45,services,divorced,primary,no,523,no,no,44637
45,technician,married,secondary,no,814,no,no,44638
33,services,married,secondary,no,4434,yes,no,4464
29,blue-collar,married,secondary,no,3310,no,no,44640
41,technician,married,secondary,no,11,yes,no,44641
35,management,single,tertiary,no,992,no,yes,44642
33,admin.,single,tertiary,no,272,yes,no,44643
18,student,single,unknown,no,438,no,no,44645
30,self-employed,married,tertiary,no,805,yes,no,44648
28,services,married,secondary,no,4,yes,no,44649
33,services,married,secondary,no,5499,yes,no,4465
27,admin.,single,secondary,no,321,no,yes,44650
32,student,single,secondary,no,5836,no,no,44651
48,unknown,single,unknown,no,1819,no,no,44652
33,entrepreneur,single,tertiary,no,1623,yes,no,44653
53,blue-collar,married,secondary,no,1797,yes,no,44654
62,management,married,secondary,no,1128,no,no,44656
63,unknown,married,secondary,no,367,no,no,44657
38,management,married,tertiary,no,630,no,no,44658
31,management,single,tertiary,no,1675,no,no,44659
34,technician,divorced,secondary,no,3997,yes,no,4466
35,technician,married,secondary,no,294,yes,no,44660
37,admin.,single,tertiary,no,635,no,no,44661
21,student,single,secondary,no,357,no,no,44662
22,student,single,unknown,no,549,no,no,44663
25,student,single,secondary,no,2975,no,no,44664
41,unemployed,single,tertiary,no,7968,no,no,44665
25,technician,single,secondary,no,1298,no,no,44667
48,management,married,tertiary,no,1204,no,no,44668
88,retired,married,primary,no,648,no,no,44670
32,management,married,tertiary,no,6138,no,no,44672
49,admin.,single,tertiary,no,228,yes,no,44674
39,services,single,secondary,no,91,no,no,44675
35,admin.,married,secondary,no,1204,no,no,44676
57,retired,married,primary,no,1947,no,no,44677
70,retired,divorced,secondary,no,6850,no,no,44678
60,admin.,married,secondary,no,12980,no,no,44679
43,technician,married,secondary,no,4945,yes,no,44680
55,unknown,married,primary,no,159,no,no,44682
41,housemaid,married,primary,no,379,no,yes,44683
32,technician,single,secondary,no,260,yes,no,44684
22,student,single,secondary,no,249,no,no,44685
51,technician,married,secondary,no,980,no,no,44686
38,management,single,tertiary,no,1027,yes,no,44687
52,management,married,unknown,no,1708,no,no,44688
60,retired,single,secondary,no,-14,yes,no,4469
48,management,married,tertiary,no,0,yes,no,44690
29,unemployed,single,unknown,no,1584,no,no,44691
32,entrepreneur,married,secondary,no,390,no,no,44692
43,admin.,single,secondary,no,1707,yes,no,44693
39,admin.,married,secondary,no,179,no,no,44694
65,admin.,married,secondary,no,952,no,no,44695
72,retired,married,secondary,no,1978,no,no,44696
33,blue-collar,single,secondary,no,329,no,no,44698
34,technician,married,secondary,no,384,yes,no,44699
34,technician,single,tertiary,no,759,no,no,4470
33,technician,married,tertiary,no,1126,yes,no,44700
84,retired,divorced,primary,no,1680,no,no,44702
26,technician,single,secondary,no,1105,yes,no,44703
37,services,married,secondary,no,52,yes,no,44704
52,management,married,tertiary,no,2635,no,no,44705
33,admin.,married,secondary,no,616,no,no,44707
33,admin.,married,secondary,no,616,no,no,44708
33,technician,married,secondary,no,603,yes,no,4471
38,management,married,tertiary,no,14352,no,no,44710
26,admin.,single,tertiary,no,760,yes,no,44711
27,management,single,tertiary,no,592,no,no,44714
27,services,single,secondary,no,44,no,no,44716
65,retired,married,secondary,no,1220,no,no,44717
37,management,married,tertiary,no,6771,no,no,44718
31,technician,married,tertiary,no,3192,yes,no,44719
28,management,single,tertiary,no,890,yes,no,44720
36,admin.,married,secondary,no,194,yes,yes,44721
26,unemployed,single,secondary,no,4,no,no,44722
61,retired,married,primary,no,56,no,no,44724
32,blue-collar,married,primary,no,1644,no,no,44725
51,management,single,tertiary,no,151,yes,no,44726
38,admin.,married,secondary,no,0,yes,no,44727
31,technician,married,tertiary,no,1570,yes,no,44728
31,admin.,single,secondary,no,78,no,no,4473
52,management,married,tertiary,no,994,no,no,44731
60,unemployed,married,secondary,no,957,no,no,44732
23,student,single,tertiary,no,508,no,no,44733
24,student,single,secondary,no,689,no,no,44734
36,management,married,tertiary,no,2161,no,no,44736
37,blue-collar,single,secondary,no,292,no,no,44737
46,student,single,unknown,no,1527,no,no,44738
36,technician,married,secondary,no,84,yes,no,4474
37,management,single,tertiary,no,698,no,no,44740
33,blue-collar,married,secondary,no,983,no,no,44742
64,unknown,married,unknown,no,2799,no,no,44743
45,management,married,tertiary,no,623,no,no,44744
39,management,married,tertiary,no,494,no,no,44745
62,retired,married,secondary,no,2801,yes,yes,44746
84,retired,married,tertiary,no,4761,no,no,44747
37,unemployed,married,secondary,no,1978,no,no,44749
24,student,single,secondary,no,139,no,no,44750
28,management,married,tertiary,no,12,yes,no,44751
31,management,married,tertiary,no,877,no,no,44752
33,unemployed,single,secondary,no,2066,no,yes,44755
33,admin.,single,secondary,no,555,yes,no,44756
64,retired,married,primary,no,48,no,no,44757
48,technician,married,primary,no,235,no,no,44758
38,blue-collar,married,secondary,no,732,yes,yes,4476
28,student,single,tertiary,no,5741,no,no,44761
65,unemployed,divorced,secondary,no,588,no,no,44762
28,management,single,tertiary,no,187,no,no,44764
39,technician,single,secondary,no,300,no,no,44765
24,admin.,single,secondary,no,166,no,no,44766
51,housemaid,divorced,primary,no,127,no,no,44767
39,management,married,tertiary,no,562,no,no,44769
32,blue-collar,married,secondary,no,328,yes,no,4477
52,unemployed,married,secondary,no,1416,no,no,44770
47,technician,married,secondary,no,1740,yes,no,44772
33,services,married,secondary,no,2368,no,no,44775
30,technician,single,secondary,no,167,no,no,44776
62,admin.,married,secondary,no,4608,no,no,44778
58,management,married,tertiary,no,0,no,no,44779
72,admin.,married,primary,no,2321,no,no,44781
62,retired,married,tertiary,no,2557,yes,no,44782
42,management,single,secondary,no,900,yes,no,44783
41,admin.,married,secondary,no,3138,no,no,44784
28,management,single,tertiary,no,1720,no,no,44785
43,blue-collar,married,secondary,no,408,yes,no,44786
68,retired,divorced,primary,no,2027,no,no,44787
30,management,single,tertiary,no,13774,no,no,44788
75,retired,married,primary,no,1765,no,no,44789
39,services,married,secondary,no,9374,yes,no,4479
24,student,single,unknown,no,358,no,no,44790
21,student,single,unknown,no,1506,no,no,44791
74,retired,married,tertiary,no,1843,no,no,44792
40,entrepreneur,married,tertiary,no,3585,no,no,44793
35,blue-collar,married,secondary,no,262,no,no,44794
88,retired,married,secondary,no,433,no,no,44795
49,management,married,tertiary,no,1093,yes,yes,44796
39,management,married,unknown,no,76,no,no,44797
63,admin.,divorced,secondary,no,4680,no,no,44798
38,management,married,tertiary,no,1477,no,no,44799
50,self-employed,married,unknown,no,-84,yes,no,448
39,retired,married,secondary,no,439,no,no,4480
43,blue-collar,married,primary,no,445,yes,no,44800
72,retired,married,tertiary,no,3561,no,no,44801
24,student,single,secondary,no,8165,no,no,44802
31,management,single,tertiary,no,3340,no,no,44803
30,technician,single,tertiary,no,0,no,no,44804
32,student,single,unknown,no,0,no,no,44805
24,unemployed,single,secondary,no,119,no,no,44806
74,retired,divorced,primary,no,2308,no,no,44807
36,technician,married,tertiary,no,376,no,no,44809
33,housemaid,married,tertiary,no,4958,yes,no,4481
49,technician,married,tertiary,no,1071,no,no,44810
29,management,married,tertiary,no,247,no,no,44811
75,retired,divorced,primary,no,852,no,no,44813
61,housemaid,married,primary,no,2580,no,no,44815
60,retired,married,secondary,no,975,no,no,44816
26,student,single,secondary,no,655,no,no,44818
23,services,single,secondary,no,210,yes,no,4482
58,management,divorced,unknown,no,2986,no,no,44820
23,self-employed,single,tertiary,no,780,no,no,44821
27,blue-collar,married,secondary,no,821,yes,yes,44823
20,student,single,unknown,no,2785,no,no,44824
41,management,married,tertiary,no,0,no,no,44827
31,student,single,tertiary,no,4951,no,no,44828
34,management,married,tertiary,no,3301,yes,no,44829
37,management,divorced,tertiary,no,488,yes,no,44830
81,retired,married,primary,no,1154,no,no,44831
46,management,divorced,tertiary,no,624,no,no,44832
28,admin.,married,secondary,no,242,yes,no,44833
33,blue-collar,married,secondary,no,889,yes,no,44834
35,management,single,tertiary,no,151,no,no,44838
32,blue-collar,single,secondary,no,427,no,no,44839
36,blue-collar,married,unknown,no,17983,yes,no,4484
26,management,single,tertiary,no,1,no,no,44840
35,management,single,tertiary,no,1120,no,no,44841
31,student,single,secondary,no,0,no,no,44843
44,management,divorced,tertiary,no,2367,no,no,44844
23,technician,single,secondary,no,283,yes,no,44845
40,entrepreneur,married,secondary,no,6403,no,no,44846
41,technician,married,secondary,no,1819,no,no,44847
27,management,married,tertiary,no,802,no,no,44848
38,technician,single,secondary,no,614,yes,no,4485
36,management,single,tertiary,no,5958,yes,no,44851
60,admin.,married,secondary,no,3735,no,no,44852
55,management,married,secondary,no,2693,no,no,44853
58,technician,married,secondary,no,99,no,no,44854
55,management,divorced,tertiary,no,7010,no,no,44855
43,unemployed,married,secondary,no,0,yes,yes,44856
26,management,single,tertiary,no,1027,no,no,44857
25,management,single,tertiary,no,3902,no,no,44858
35,admin.,married,secondary,no,2137,yes,no,4486
55,admin.,married,secondary,no,0,no,no,44860
54,services,single,secondary,no,0,no,no,44863
46,management,married,tertiary,no,7485,no,no,44865
29,unemployed,single,secondary,no,1055,no,no,44866
28,admin.,single,tertiary,no,313,no,yes,44867
36,admin.,single,secondary,no,60,yes,no,44868
31,management,single,tertiary,no,2590,no,no,44869
27,technician,single,tertiary,no,-291,yes,no,4487
59,management,married,tertiary,no,5397,no,no,44870
20,student,single,unknown,no,179,no,no,44871
37,blue-collar,single,unknown,no,217,no,no,44872
30,technician,single,secondary,no,1532,no,no,44873
35,technician,married,tertiary,no,0,yes,yes,44874
36,unemployed,married,secondary,no,17458,no,no,44875
82,retired,divorced,primary,no,928,no,no,44876
34,management,married,tertiary,no,937,no,no,44877
31,blue-collar,married,secondary,no,812,yes,no,44879
31,admin.,single,secondary,no,160,yes,yes,4488
30,self-employed,single,tertiary,no,655,no,no,44880
38,management,married,tertiary,no,845,no,no,44881
35,admin.,single,secondary,no,303,no,no,44882
39,admin.,married,tertiary,no,1322,yes,no,44883
36,self-employed,married,tertiary,no,980,no,no,44884
40,management,single,tertiary,no,3840,yes,no,44885
32,blue-collar,single,secondary,no,2093,no,no,44886
38,management,married,tertiary,no,0,no,no,44887
49,management,married,tertiary,no,1167,yes,yes,44888
50,services,married,secondary,no,2376,yes,no,44889
58,housemaid,married,primary,no,11,yes,no,4489
29,unemployed,single,secondary,no,670,yes,no,44890
81,retired,divorced,primary,no,949,no,no,44894
72,retired,married,primary,no,4657,no,no,44895
23,student,single,secondary,no,1062,no,no,44897
32,services,single,secondary,no,310,yes,no,449
34,technician,divorced,secondary,no,2036,yes,yes,4490
77,retired,married,tertiary,no,0,no,no,44900
28,admin.,single,unknown,no,174,no,no,44901
34,admin.,single,secondary,no,43,yes,no,44902
69,admin.,married,secondary,no,813,no,no,44903
48,management,single,tertiary,no,334,yes,no,44905
35,management,married,secondary,no,683,no,no,44906
32,management,single,tertiary,no,414,no,no,44907
31,management,married,unknown,no,385,no,no,44908
31,admin.,single,secondary,no,121,yes,no,4491
61,retired,married,secondary,no,11,no,no,44911
28,management,single,tertiary,no,390,no,no,44913
29,services,single,secondary,no,1934,no,no,44914
43,blue-collar,married,secondary,no,625,yes,no,44915
27,management,single,tertiary,no,1377,no,no,44916
34,technician,single,secondary,no,3311,no,no,44917
60,admin.,married,secondary,no,4348,yes,no,44918
35,admin.,married,tertiary,no,318,yes,yes,44919
36,blue-collar,married,unknown,no,-656,yes,no,4492
37,blue-collar,married,unknown,no,444,no,no,44920
58,unemployed,married,tertiary,no,1333,no,no,44921
42,technician,married,secondary,no,2152,no,no,44922
54,blue-collar,single,secondary,no,1633,yes,no,44923
31,technician,married,secondary,no,439,no,no,44924
35,blue-collar,married,secondary,no,137,no,yes,44925
21,technician,single,secondary,no,519,no,no,44926
34,blue-collar,married,tertiary,no,20,no,no,44927
21,student,single,secondary,no,57,no,no,44928
49,management,married,tertiary,no,2037,no,no,44929
30,services,single,tertiary,no,21,no,no,44930
34,admin.,single,secondary,no,239,no,no,44931
31,student,single,secondary,no,3511,no,no,44932
71,retired,married,secondary,no,1696,no,no,44933
33,self-employed,married,tertiary,no,1278,no,no,44934
47,self-employed,married,tertiary,no,1011,no,no,44935
39,management,married,tertiary,no,2939,no,no,44936
27,technician,single,secondary,no,927,no,no,44937
26,unemployed,single,tertiary,no,3466,no,no,44938
47,housemaid,single,tertiary,no,3232,no,no,44939
79,retired,divorced,primary,no,336,no,no,44940
22,admin.,single,secondary,no,372,no,no,44941
34,management,single,tertiary,no,549,no,no,44942
40,housemaid,married,tertiary,no,0,no,no,44944
24,technician,single,tertiary,no,368,no,no,44945
60,retired,married,secondary,no,7038,no,no,44946
28,management,single,tertiary,no,616,yes,no,44947
26,student,single,secondary,no,706,no,no,44949
37,admin.,married,secondary,no,1283,yes,no,4495
32,student,single,secondary,no,1102,no,no,44951
48,services,divorced,unknown,no,973,no,no,44952
73,retired,married,secondary,no,2850,no,no,44953
32,management,married,tertiary,no,927,no,no,44955
51,management,married,tertiary,no,5108,yes,no,44956
32,management,single,tertiary,no,3289,no,no,44958
32,technician,single,unknown,no,491,no,no,44959
33,technician,single,secondary,no,1769,yes,no,4496
36,technician,single,secondary,no,966,no,no,44960
58,admin.,divorced,secondary,no,3337,yes,no,44961
48,admin.,married,secondary,no,368,no,no,44962
34,admin.,married,secondary,no,247,no,no,44963
37,blue-collar,married,secondary,no,1403,no,no,44964
21,blue-collar,single,primary,no,-42,no,no,44965
36,management,single,tertiary,no,335,no,no,44966
28,services,single,secondary,no,1347,no,no,44967
27,student,single,tertiary,no,838,no,no,44969
28,unknown,single,unknown,no,326,no,no,44971
48,admin.,married,secondary,no,0,no,yes,44972
36,technician,single,secondary,no,12264,no,no,44973
67,retired,married,secondary,no,203,no,no,44974
30,management,single,tertiary,no,502,no,no,44976
27,admin.,married,tertiary,no,346,no,no,44978
58,admin.,married,secondary,no,3927,no,no,44979
39,blue-collar,married,secondary,no,0,yes,yes,4498
24,student,single,secondary,no,1809,no,no,44980
32,admin.,married,secondary,no,1229,no,no,44981
52,technician,married,secondary,no,553,yes,no,44982
46,admin.,married,secondary,no,171,yes,yes,44983
35,blue-collar,divorced,unknown,no,172,no,no,44984
33,management,single,tertiary,no,816,yes,no,44985
29,admin.,married,secondary,no,535,no,no,44986
51,retired,married,secondary,no,0,yes,no,44987
42,management,married,tertiary,no,298,no,no,44988
35,blue-collar,single,primary,no,47,no,no,4499
59,retired,divorced,primary,no,606,no,no,44990
31,management,married,tertiary,no,4328,no,no,44991
25,blue-collar,single,secondary,no,1857,yes,no,44992
38,management,married,tertiary,no,1257,no,no,44993
43,admin.,single,secondary,no,386,no,no,44994
27,student,single,secondary,no,279,no,no,44995
25,admin.,single,tertiary,no,2916,no,no,44996
33,self-employed,single,tertiary,no,658,yes,no,44998
33,management,single,tertiary,no,131,yes,no,44999
58,retired,married,unknown,no,96,yes,no,45
42,blue-collar,married,unknown,no,132,yes,no,450
35,blue-collar,married,secondary,no,2054,yes,no,4500
63,management,married,tertiary,no,0,no,no,45000
38,blue-collar,single,secondary,no,0,no,no,45001
25,management,single,tertiary,no,1650,yes,no,45002
36,management,single,tertiary,no,2646,no,no,45003
26,blue-collar,single,secondary,no,2007,no,no,45006
38,management,married,tertiary,no,413,no,no,45007
26,technician,single,secondary,no,342,no,no,45009
34,services,single,secondary,no,8132,yes,no,4501
43,technician,married,secondary,no,297,yes,no,45010
86,retired,married,primary,no,1255,no,no,45011
59,technician,married,secondary,no,1,no,no,45012
51,management,married,tertiary,no,469,no,no,45013
28,self-employed,single,tertiary,no,159,no,no,45014
36,blue-collar,single,tertiary,no,1830,no,no,45015
40,management,married,tertiary,no,0,no,no,45017
27,technician,single,secondary,no,643,no,no,45018
38,management,married,tertiary,no,276,no,no,45019
57,admin.,married,secondary,no,16873,no,no,45020
28,management,single,tertiary,no,9710,no,no,45021
37,management,married,secondary,no,209,no,no,45022
42,admin.,married,unknown,no,756,no,no,45023
47,admin.,married,secondary,no,1387,yes,no,45025
61,retired,married,secondary,no,938,no,no,45026
45,management,married,secondary,no,2897,no,no,45027
39,services,single,secondary,no,471,no,no,45028
37,management,single,tertiary,no,427,yes,no,4503
29,self-employed,single,tertiary,no,270,yes,no,45031
42,unemployed,married,secondary,no,1289,no,no,45032
29,blue-collar,single,secondary,no,2806,no,no,45033
26,admin.,married,tertiary,no,319,no,no,45034
47,admin.,married,secondary,no,3676,no,no,45036
45,management,single,tertiary,no,2048,yes,no,45038
22,management,single,tertiary,no,104,no,yes,45040
34,technician,married,secondary,no,159,yes,no,45041
29,management,single,tertiary,no,600,yes,no,45042
64,retired,married,secondary,no,466,yes,no,45043
39,admin.,divorced,secondary,no,728,yes,yes,45044
35,management,married,secondary,no,724,yes,no,45045
26,student,single,secondary,no,316,no,no,45046
27,management,single,tertiary,no,107,no,no,45047
32,student,single,tertiary,no,922,no,no,45049
40,blue-collar,married,secondary,no,877,yes,no,4505
25,technician,single,secondary,no,3843,no,no,45050
26,technician,single,secondary,no,4859,no,no,45052
49,blue-collar,married,secondary,no,1946,no,no,45053
25,admin.,single,tertiary,no,1734,no,no,45054
34,admin.,single,tertiary,no,1077,no,no,45055
42,management,married,unknown,no,1519,no,no,45056
64,management,married,tertiary,no,5112,no,no,45057
44,management,single,tertiary,no,1090,no,no,45058
37,blue-collar,married,primary,no,398,yes,yes,4506
64,retired,divorced,secondary,no,4833,no,no,45061
30,self-employed,single,secondary,no,1031,no,no,45062
75,retired,married,tertiary,no,4912,no,no,45064
52,admin.,married,secondary,no,423,yes,yes,45065
30,management,single,tertiary,no,2344,yes,no,45066
29,student,single,secondary,no,1925,no,no,45067
26,student,single,secondary,no,108,no,no,45069
37,blue-collar,married,primary,no,2240,yes,no,4507
52,technician,married,secondary,no,371,yes,yes,45070
27,unemployed,single,secondary,no,771,no,no,45072
54,management,divorced,tertiary,no,5475,no,no,45073
37,management,married,tertiary,no,203,no,no,45074
48,admin.,married,secondary,no,50,no,yes,45075
28,technician,single,tertiary,no,11862,no,no,45076
20,student,single,secondary,no,88,no,no,45078
77,retired,married,secondary,no,820,no,no,45079
36,technician,single,secondary,no,380,yes,no,4508
27,student,single,secondary,no,1164,no,no,45081
34,technician,single,secondary,no,1279,yes,no,45082
66,retired,married,primary,no,8,no,no,45083
59,entrepreneur,married,secondary,no,496,no,no,45084
31,technician,single,secondary,no,845,yes,no,45088
57,unemployed,divorced,primary,no,282,no,no,45090
33,admin.,single,tertiary,no,146,no,no,45091
61,retired,married,primary,no,2686,no,no,45092
43,management,single,tertiary,no,2081,no,no,45093
37,technician,married,secondary,no,480,no,no,45094
47,admin.,single,secondary,no,1693,yes,no,45095
77,retired,divorced,primary,no,2693,no,no,45096
63,retired,married,secondary,no,1495,no,no,45097
50,technician,married,secondary,no,797,yes,no,451
35,services,married,secondary,no,4170,yes,no,4510
30,management,single,tertiary,no,985,yes,no,45100
34,blue-collar,married,secondary,no,152,no,no,45101
74,retired,married,secondary,no,935,no,no,45102
31,admin.,single,secondary,no,410,no,no,45103
33,admin.,married,secondary,no,51,yes,yes,45104
73,retired,married,primary,no,1388,no,no,45105
36,technician,married,secondary,no,2779,no,no,45106
32,technician,married,secondary,no,660,no,no,45107
36,technician,married,tertiary,no,844,yes,yes,45109
37,management,married,tertiary,no,5432,yes,yes,4511
78,management,married,unknown,no,1780,yes,no,45110
50,management,married,tertiary,no,8205,yes,no,45111
64,retired,married,primary,no,445,no,no,45112
26,management,single,tertiary,no,222,no,no,45114
30,management,single,tertiary,no,565,yes,no,45116
25,student,single,secondary,no,1868,no,no,45117
54,admin.,divorced,tertiary,no,122,no,no,45118
78,retired,married,primary,no,14204,no,no,45119
35,technician,divorced,secondary,yes,-52,yes,no,4512
47,admin.,married,secondary,no,1210,no,no,45120
32,technician,married,secondary,no,1547,no,no,45121
40,entrepreneur,single,tertiary,no,262,yes,yes,45123
49,technician,married,secondary,no,308,no,no,45124
40,management,divorced,tertiary,no,858,no,no,45126
67,blue-collar,married,secondary,no,16353,no,no,45128
30,self-employed,single,secondary,no,4011,yes,no,4513
46,technician,married,unknown,no,3308,no,no,45130
33,technician,married,secondary,no,5083,no,no,45131
61,retired,married,secondary,no,1058,no,no,45133
24,student,single,secondary,no,822,no,no,45134
70,retired,married,secondary,no,0,no,no,45135
53,blue-collar,married,primary,no,1294,no,no,45136
53,self-employed,married,tertiary,no,730,yes,no,45137
30,management,single,tertiary,no,297,no,no,45138
30,technician,single,secondary,no,500,yes,no,45139
37,management,single,unknown,no,715,yes,no,4514
44,management,married,tertiary,no,839,no,no,45140
34,admin.,married,tertiary,no,79,yes,no,45143
28,student,single,secondary,no,970,no,no,45144
60,admin.,divorced,secondary,no,683,no,no,45145
28,services,single,tertiary,no,441,no,no,45146
49,unemployed,divorced,tertiary,no,780,no,no,45147
42,admin.,divorced,secondary,no,490,yes,no,45148
22,student,single,secondary,no,2488,no,no,45149
38,technician,married,tertiary,no,88,no,no,45150
65,management,married,unknown,no,2352,no,no,45151
64,retired,married,tertiary,no,2059,no,yes,45154
63,retired,married,primary,no,3738,no,no,45155
44,entrepreneur,married,tertiary,no,121,no,no,45156
37,management,married,tertiary,no,3556,no,no,45157
52,technician,married,tertiary,no,0,no,no,45158
56,entrepreneur,married,tertiary,no,8741,yes,no,4516
60,services,married,secondary,no,4428,no,no,45160
35,technician,married,secondary,no,0,yes,no,45161
31,management,married,tertiary,no,720,yes,no,45162
29,admin.,single,secondary,no,464,no,no,45163
71,retired,married,secondary,no,2064,no,no,45164
35,services,married,tertiary,no,4655,no,no,45165
33,technician,married,tertiary,no,2976,yes,no,45166
41,unemployed,single,tertiary,no,79,no,no,45167
48,admin.,married,secondary,no,178,no,no,45168
37,blue-collar,married,secondary,no,362,yes,no,4517
31,management,married,tertiary,no,2994,yes,no,45170
19,student,single,primary,no,245,no,no,45171
33,admin.,single,secondary,no,690,no,no,45172
30,technician,single,tertiary,no,2325,no,no,45173
62,blue-collar,married,secondary,no,272,no,no,45175
38,entrepreneur,single,secondary,no,2543,no,no,45176
36,admin.,divorced,secondary,no,1224,yes,no,45178
34,blue-collar,married,secondary,no,320,yes,no,45179
33,blue-collar,married,primary,no,163,yes,no,4518
34,technician,married,secondary,no,1026,no,no,45180
66,retired,married,secondary,no,3409,no,no,45181
46,blue-collar,married,secondary,no,6879,no,no,45182
70,retired,married,primary,no,324,no,no,45184
60,services,married,tertiary,no,4256,yes,no,45186
59,unknown,married,unknown,no,1500,no,no,45187
32,services,single,secondary,no,1168,yes,no,45188
29,management,single,secondary,no,703,yes,no,45189
25,services,single,secondary,no,199,no,no,45190
32,blue-collar,married,secondary,no,136,no,no,45191
75,retired,divorced,tertiary,no,3810,yes,no,45192
29,management,single,tertiary,no,765,no,no,45193
28,self-employed,single,tertiary,no,159,no,no,45194
59,management,married,tertiary,no,138,yes,yes,45195
25,student,single,secondary,no,358,no,no,45197
