age,job,marital,education,default,balance,housing,loan,uid1
61,retired,married,secondary,no,2917,no,no,41691
50,management,married,tertiary,no,0,no,no,12183
29,management,single,tertiary,no,3357,no,no,15638
24,technician,single,secondary,yes,-1329,yes,no,38822
56,blue-collar,married,secondary,no,317,no,no,19594
32,entrepreneur,married,secondary,no,0,yes,no,14098
34,management,married,tertiary,no,0,yes,no,4587
43,blue-collar,married,secondary,no,953,yes,no,30054
37,admin.,married,tertiary,no,3221,no,no,43926
35,management,single,tertiary,no,252,yes,no,19888
36,management,divorced,tertiary,no,1057,no,no,42913
35,blue-collar,married,secondary,no,1993,yes,no,31780
37,self-employed,single,secondary,no,125,no,no,9034
34,admin.,married,tertiary,no,0,yes,yes,44389
31,blue-collar,single,secondary,no,-219,yes,no,7808
29,blue-collar,married,primary,no,6,yes,no,34419
39,technician,single,tertiary,no,25,yes,no,42566
46,entrepreneur,married,secondary,no,0,no,yes,15307
56,technician,married,secondary,no,654,yes,yes,10463
39,services,married,unknown,no,-516,yes,no,1846
45,technician,single,unknown,no,7108,yes,yes,24788
41,management,married,tertiary,no,30,no,no,21733
59,management,married,tertiary,no,1857,no,no,28189
35,management,married,tertiary,no,1380,no,no,43100
58,blue-collar,married,secondary,no,2146,no,no,12843
68,retired,married,primary,no,7945,no,no,43559
37,self-employed,single,tertiary,no,1549,no,no,9559
48,services,married,primary,no,1496,yes,no,28241
51,management,married,secondary,no,335,no,no,43521
26,management,married,tertiary,no,265,no,no,28783
28,blue-collar,married,primary,no,113,yes,no,1394
41,blue-collar,married,primary,no,13,yes,no,35075
32,unemployed,single,secondary,no,199,yes,no,32788
34,technician,married,secondary,no,1,yes,no,12265
56,self-employed,married,secondary,no,1539,no,no,23435
37,blue-collar,married,secondary,no,10721,yes,no,11142
45,services,married,secondary,no,-75,yes,no,29086
26,admin.,single,secondary,no,802,no,no,28821
35,technician,married,secondary,no,2789,yes,no,41427
31,management,married,tertiary,no,4924,yes,no,5126
74,retired,married,primary,no,0,no,no,42285
44,blue-collar,married,primary,no,0,yes,no,17982
34,blue-collar,married,secondary,yes,1,yes,no,13376
36,technician,married,secondary,no,24,yes,no,33958
32,blue-collar,married,secondary,yes,-354,yes,yes,7048
24,admin.,single,secondary,no,5,no,no,31732
33,services,divorced,secondary,no,392,yes,yes,860
32,admin.,divorced,tertiary,no,-127,yes,no,7769
30,management,married,secondary,no,850,no,no,20510
43,entrepreneur,married,tertiary,no,1076,no,no,18761
29,technician,single,secondary,no,500,yes,no,37667
43,admin.,single,unknown,no,87,yes,no,955
45,housemaid,divorced,secondary,no,31,yes,no,27923
34,management,divorced,tertiary,no,582,no,no,26183
46,technician,divorced,tertiary,no,532,no,no,22340
22,blue-collar,single,secondary,no,0,yes,no,247
46,management,married,secondary,no,0,no,no,23295
38,self-employed,married,primary,no,215,yes,no,35877
57,management,divorced,tertiary,no,236,no,no,25179
52,services,married,tertiary,no,1135,yes,yes,2326
34,admin.,divorced,secondary,no,140,yes,no,36007
42,management,married,secondary,no,12282,yes,no,8336
39,admin.,single,secondary,no,2263,yes,yes,26963
41,admin.,married,secondary,no,3279,yes,no,7134
42,management,divorced,tertiary,no,624,no,no,21307
35,management,married,secondary,no,291,yes,no,5891
36,blue-collar,married,secondary,no,-185,yes,no,6092
29,blue-collar,married,secondary,no,751,yes,no,34900
42,services,married,secondary,no,-246,yes,no,848
33,management,married,unknown,no,18347,yes,no,5310
46,management,married,secondary,no,12186,no,no,11910
34,management,married,unknown,yes,-353,yes,no,3464
46,blue-collar,married,primary,no,1429,yes,no,2904
31,blue-collar,single,secondary,no,2597,yes,no,2102
31,blue-collar,married,primary,no,746,yes,yes,8477
54,management,divorced,tertiary,no,2037,no,no,29296
29,management,married,tertiary,no,16232,no,no,6620
42,blue-collar,married,primary,no,0,no,no,12144
43,services,married,secondary,no,0,yes,no,3162
30,technician,single,secondary,no,-522,yes,yes,34671
40,management,single,tertiary,no,242,yes,no,687
33,services,divorced,secondary,no,437,yes,no,14537
29,blue-collar,married,secondary,no,0,no,no,13814
53,blue-collar,married,secondary,no,1626,no,no,9851
51,self-employed,divorced,secondary,no,154,yes,no,3319
25,management,married,unknown,no,448,no,no,42905
53,management,divorced,tertiary,no,0,yes,no,14432
42,services,married,secondary,no,-141,yes,yes,37008
27,student,single,secondary,no,1411,no,no,29110
30,technician,single,tertiary,no,4561,yes,no,21067
55,self-employed,married,secondary,no,181,no,no,18862
32,blue-collar,married,primary,no,225,yes,no,5330
45,blue-collar,married,primary,no,532,yes,no,3091
39,entrepreneur,married,secondary,no,3471,yes,no,39693
47,technician,married,tertiary,no,4568,no,no,9818
37,housemaid,single,primary,no,199,yes,no,13946
36,management,single,tertiary,no,678,no,yes,12638
32,admin.,married,secondary,no,1229,no,no,44981
30,technician,single,tertiary,no,699,yes,no,20175
36,services,married,secondary,no,1746,yes,no,5931
51,services,married,secondary,no,434,no,no,19168
48,management,married,tertiary,no,734,yes,no,11070
47,blue-collar,married,secondary,no,676,yes,no,28179
65,retired,divorced,secondary,no,744,no,no,44081
31,entrepreneur,single,tertiary,no,38,no,no,26876
45,technician,married,tertiary,no,970,no,no,19595
48,self-employed,married,tertiary,no,7,yes,no,202
33,blue-collar,married,secondary,no,88,yes,no,1820
46,blue-collar,married,unknown,no,336,yes,no,41086
55,retired,married,secondary,no,3948,no,no,8052
35,management,married,tertiary,no,193,yes,no,33969
41,blue-collar,divorced,secondary,no,47,yes,no,8532
46,blue-collar,married,secondary,no,640,yes,no,41556
48,blue-collar,married,primary,yes,-50,yes,no,38075
36,admin.,divorced,secondary,no,131,yes,no,562
35,management,married,tertiary,no,298,yes,no,8670
44,services,married,secondary,no,-63,no,no,9660
36,self-employed,single,tertiary,no,3560,no,no,8027
36,services,married,secondary,no,-27,yes,yes,12684
34,technician,married,secondary,no,800,yes,no,14276
45,technician,married,secondary,no,0,yes,no,7174
52,retired,married,secondary,no,603,no,yes,9893
39,services,married,secondary,no,-378,yes,yes,15968
33,management,married,tertiary,no,307,no,no,3963
36,blue-collar,married,secondary,no,873,yes,no,12210
45,services,single,secondary,no,71,yes,no,15142
38,blue-collar,married,secondary,no,1005,no,no,11792
36,management,married,tertiary,no,61,no,yes,21591
81,retired,married,primary,no,0,no,no,40839
45,blue-collar,married,primary,no,4696,no,no,10835
43,blue-collar,single,secondary,no,99,no,no,17969
47,management,married,tertiary,no,866,no,no,12238
58,technician,married,tertiary,no,289,no,no,27228
41,blue-collar,married,secondary,no,-256,yes,no,8389
38,blue-collar,married,secondary,no,769,yes,no,8459
46,blue-collar,married,primary,no,-169,yes,yes,13043
56,blue-collar,married,primary,no,420,yes,no,28350
25,admin.,single,secondary,no,285,no,no,40457
28,admin.,married,tertiary,no,174,yes,yes,31037
37,housemaid,married,primary,no,166,yes,no,13876
43,admin.,married,tertiary,no,279,yes,no,33905
42,technician,divorced,secondary,no,0,yes,no,7007
25,blue-collar,single,secondary,no,0,yes,no,15941
40,admin.,single,secondary,no,576,yes,yes,33376
35,admin.,married,secondary,no,2238,yes,no,5211
33,technician,married,secondary,no,277,no,no,19548
37,management,married,tertiary,no,5065,no,no,23391
51,admin.,single,tertiary,no,394,no,no,28099
32,technician,married,tertiary,no,463,yes,no,2470
35,technician,married,secondary,no,2789,yes,no,39872
37,admin.,married,secondary,no,1559,no,no,39671
43,technician,single,tertiary,no,317,yes,no,15372
49,services,married,secondary,no,413,yes,yes,23790
41,blue-collar,married,primary,no,2562,yes,no,26214
58,technician,married,tertiary,no,0,no,no,22657
33,services,married,secondary,no,108,yes,no,28344
35,unemployed,single,tertiary,no,415,no,no,42890
35,admin.,single,secondary,no,424,yes,no,33372
28,blue-collar,single,tertiary,no,1984,yes,no,40759
36,management,married,tertiary,no,771,yes,no,6902
20,student,single,secondary,no,130,no,no,34395
52,management,married,tertiary,no,1147,no,no,11246
45,admin.,married,secondary,yes,-571,no,no,20727
35,blue-collar,married,secondary,no,496,yes,no,25395
48,technician,married,secondary,no,1548,no,no,23614
39,housemaid,married,primary,no,562,no,no,20460
50,management,divorced,tertiary,no,0,no,no,24915
53,blue-collar,married,primary,no,1294,no,no,45136
43,services,married,primary,no,3,yes,no,149
35,admin.,married,secondary,no,4463,no,no,24896
31,services,single,secondary,no,1987,yes,no,26687
34,management,married,tertiary,no,16649,yes,no,26746
41,management,married,secondary,no,611,yes,no,30615
51,technician,married,secondary,no,180,yes,no,21809
36,technician,married,secondary,no,432,yes,no,36019
29,management,single,secondary,no,703,yes,no,45189
49,blue-collar,married,primary,no,216,yes,no,1612
25,unemployed,married,secondary,no,157,yes,no,17355
28,admin.,married,unknown,no,-1,yes,no,32272
41,management,married,primary,no,102,yes,yes,27429
32,technician,single,tertiary,no,1012,no,no,32064
37,technician,single,tertiary,no,971,no,no,21650
57,blue-collar,married,secondary,no,5935,yes,yes,25920
57,management,married,tertiary,no,1631,yes,no,31545
36,admin.,single,tertiary,no,2317,yes,no,25456
28,management,single,secondary,no,311,yes,no,12096
57,admin.,married,primary,no,1119,no,no,34116
31,management,single,tertiary,no,96,no,no,23901
30,management,single,tertiary,no,77,no,no,22659
28,services,single,tertiary,no,737,yes,yes,6125
51,management,married,primary,no,192,no,no,11127
34,services,divorced,tertiary,no,800,yes,yes,35928
50,technician,married,primary,no,249,yes,no,543
41,blue-collar,married,primary,no,183,yes,yes,269
41,management,married,secondary,no,41,yes,no,35938
37,management,divorced,secondary,no,1448,yes,no,33661
52,management,married,tertiary,no,249,yes,yes,35604
36,technician,single,tertiary,no,962,yes,no,35846
31,blue-collar,single,secondary,no,823,yes,yes,31685
27,blue-collar,married,primary,no,52,no,yes,13017
44,technician,married,secondary,no,196,no,no,15978
42,management,divorced,tertiary,no,0,yes,no,21858
34,technician,married,secondary,no,268,no,no,20127
55,technician,married,secondary,no,55,no,yes,23777
55,retired,divorced,primary,no,1420,no,no,12259
35,services,married,unknown,no,618,no,no,34086
50,technician,married,unknown,no,-287,yes,no,35771
25,admin.,single,tertiary,no,407,yes,no,8408
44,blue-collar,married,primary,no,887,yes,no,36798
34,management,single,tertiary,no,3035,no,no,26583
33,technician,single,secondary,no,-479,no,no,19686
34,technician,single,secondary,no,18777,yes,no,24998
40,blue-collar,married,unknown,no,1181,yes,no,29850
58,retired,married,secondary,no,295,yes,yes,5679
37,management,married,secondary,no,261,no,no,22567
54,housemaid,divorced,primary,no,502,yes,no,33205
31,blue-collar,single,secondary,no,369,yes,yes,6442
38,services,married,tertiary,no,1018,no,no,10499
35,entrepreneur,single,tertiary,no,3302,yes,yes,39127
56,management,divorced,tertiary,no,321,no,no,23376
53,admin.,married,secondary,no,1815,no,no,17708
37,admin.,divorced,secondary,no,0,no,no,16577
32,management,married,tertiary,no,1636,yes,no,25156
51,housemaid,married,primary,no,30,yes,no,14303
63,unknown,married,secondary,no,367,no,no,43213
26,housemaid,married,secondary,no,13,yes,no,35512
23,technician,single,secondary,no,4659,yes,no,35288
67,retired,divorced,primary,no,2027,no,no,43299
46,management,married,tertiary,no,326,no,no,23128
27,services,single,secondary,no,261,yes,yes,39078
53,technician,married,secondary,no,230,no,yes,20761
40,blue-collar,married,secondary,no,100,yes,no,7415
36,blue-collar,married,primary,no,23,yes,no,692
26,student,single,secondary,no,352,no,no,28554
34,blue-collar,married,primary,no,392,yes,no,39133
35,technician,single,unknown,no,1342,yes,no,25709
36,blue-collar,single,secondary,no,690,yes,no,5216
36,management,married,tertiary,no,-1312,yes,yes,7346
40,technician,married,secondary,no,1498,no,yes,22173
48,technician,married,secondary,no,862,no,no,17917
33,housemaid,married,primary,no,813,no,no,21342
37,blue-collar,single,secondary,no,277,yes,no,8678
39,management,married,tertiary,no,1654,no,yes,27352
37,retired,married,secondary,no,-252,no,no,15937
51,technician,married,secondary,no,271,yes,no,6868
32,management,single,secondary,no,0,yes,yes,4006
53,self-employed,married,tertiary,no,1128,no,no,10078
33,blue-collar,single,tertiary,no,-303,yes,no,6592
25,technician,single,tertiary,no,226,no,no,12911
28,technician,single,secondary,no,10865,yes,no,6530
36,entrepreneur,single,secondary,no,475,no,no,17078
30,technician,single,secondary,no,-127,no,no,19561
50,self-employed,married,secondary,no,5312,no,no,40583
28,self-employed,married,tertiary,no,0,yes,no,13698
43,blue-collar,married,unknown,no,117,yes,no,28003
37,management,married,tertiary,no,0,no,no,43272
55,unknown,married,unknown,no,666,no,no,3514
42,blue-collar,married,primary,no,3405,yes,no,3342
30,admin.,married,tertiary,no,501,yes,yes,39477
41,management,married,primary,no,-4,yes,yes,2647
34,technician,married,tertiary,no,297,yes,no,28544
41,blue-collar,married,primary,no,0,no,no,18420
45,admin.,married,secondary,no,142,yes,yes,7411
59,unemployed,married,secondary,no,957,no,no,42459
40,technician,divorced,tertiary,no,1082,no,no,29746
45,admin.,married,secondary,no,740,no,yes,21564
35,technician,divorced,secondary,no,556,yes,no,2644
34,blue-collar,married,primary,no,251,yes,yes,16661
71,retired,married,primary,no,2171,no,no,43269
35,blue-collar,married,secondary,no,80,yes,yes,34934
48,management,divorced,tertiary,yes,-625,yes,no,7231
34,services,married,unknown,no,0,yes,no,18629
53,blue-collar,married,unknown,no,1230,no,no,19155
34,blue-collar,married,primary,no,218,yes,yes,4982
51,services,married,secondary,no,657,no,no,31572
36,blue-collar,married,primary,no,106,yes,no,17745
56,admin.,single,secondary,no,2815,yes,no,41548
36,blue-collar,married,primary,no,0,no,no,9621
43,services,married,secondary,no,3689,yes,no,33424
40,management,married,tertiary,no,995,yes,no,16142
52,blue-collar,single,primary,yes,-2,no,no,14248
44,blue-collar,married,unknown,no,146,yes,no,3301
29,blue-collar,single,secondary,no,223,no,no,16759
55,self-employed,married,secondary,no,12159,yes,no,31783
42,management,divorced,secondary,no,640,no,no,28757
34,services,divorced,secondary,no,0,yes,yes,4605
37,management,single,tertiary,no,6964,no,no,26030
55,management,divorced,primary,no,3629,yes,no,7559
41,technician,married,secondary,no,712,no,no,21607
30,technician,single,tertiary,no,1070,no,no,42491
31,technician,married,secondary,no,1230,no,no,27414
46,services,married,secondary,no,74,yes,no,3182
24,student,single,secondary,no,867,no,no,44379
67,retired,single,primary,no,491,no,no,30697
30,technician,married,secondary,no,398,yes,no,32648
51,blue-collar,married,primary,no,5206,yes,no,26829
59,blue-collar,married,primary,no,-365,yes,no,15232
49,management,divorced,tertiary,no,651,no,yes,19426
57,technician,divorced,secondary,no,3043,no,no,20969
33,technician,married,secondary,no,74,no,no,23983
51,entrepreneur,married,tertiary,no,5403,no,no,9414
27,technician,married,secondary,no,2183,yes,yes,5025
37,blue-collar,divorced,secondary,no,316,yes,no,5867
33,technician,divorced,primary,no,20,yes,no,3388
51,entrepreneur,married,primary,no,512,no,no,24946
25,technician,single,secondary,no,582,no,yes,29438
59,retired,married,primary,no,-119,yes,no,624
30,admin.,married,secondary,no,122,yes,no,3901
44,blue-collar,married,primary,no,1766,yes,no,26189
38,blue-collar,single,secondary,no,578,yes,no,5114
45,technician,married,secondary,no,6993,yes,no,26267
54,management,married,tertiary,no,11,no,no,2865
47,management,divorced,tertiary,no,0,no,no,14372
46,blue-collar,married,secondary,no,0,yes,no,5549
36,technician,married,secondary,no,4613,no,no,31514
33,admin.,single,secondary,no,1430,yes,no,39023
32,blue-collar,single,primary,no,557,yes,no,4924
32,technician,married,secondary,no,91,yes,no,36708
61,retired,married,secondary,no,173,no,no,10018
35,blue-collar,married,secondary,no,325,no,no,2069
46,services,married,primary,no,599,no,no,22417
37,services,married,secondary,no,184,yes,no,33321
28,blue-collar,married,secondary,no,217,yes,no,8533
45,admin.,divorced,secondary,no,660,yes,no,3321
38,self-employed,married,secondary,no,187,no,yes,31077
57,management,married,tertiary,no,0,yes,yes,4402
41,admin.,single,secondary,no,985,yes,no,44044
31,technician,single,secondary,no,205,yes,no,8656
42,services,married,secondary,no,548,no,no,12133
36,technician,married,tertiary,no,1354,no,no,41453
39,blue-collar,married,primary,no,-310,yes,yes,6971
38,management,single,tertiary,no,2813,no,no,21079
35,admin.,married,secondary,no,430,yes,no,32805
54,management,married,tertiary,no,184,no,no,30787
47,management,married,tertiary,no,337,no,no,18181
31,blue-collar,married,secondary,no,-110,yes,no,5802
26,services,married,secondary,no,2063,yes,yes,13805
33,technician,divorced,secondary,no,370,yes,no,20265
26,student,single,tertiary,no,13107,yes,no,39712
55,technician,married,secondary,no,199,no,no,20856
44,blue-collar,divorced,secondary,no,221,no,no,18124
75,retired,married,secondary,no,1470,no,no,31190
30,admin.,single,secondary,no,1249,no,no,13208
32,unemployed,single,secondary,no,747,yes,no,35699
34,entrepreneur,married,tertiary,no,0,yes,no,24124
42,management,married,tertiary,no,1340,yes,no,2896
30,management,single,tertiary,no,277,yes,no,35660
34,technician,married,secondary,no,-74,yes,no,40488
50,housemaid,married,primary,no,0,no,no,23635
43,technician,divorced,secondary,no,0,yes,no,34647
47,blue-collar,married,primary,no,1610,yes,no,10392
50,technician,married,secondary,no,-997,no,yes,23567
39,services,married,secondary,no,636,yes,no,36695
30,services,married,secondary,no,271,yes,no,3571
31,management,single,tertiary,no,713,no,no,23672
27,admin.,married,secondary,no,3160,yes,no,34691
45,admin.,married,secondary,no,3006,no,no,43586
32,management,single,tertiary,no,2613,no,no,34394
57,technician,married,primary,no,1276,yes,no,28836
39,technician,married,secondary,no,0,yes,yes,27163
41,management,married,tertiary,no,1387,yes,no,39147
34,blue-collar,single,secondary,no,0,yes,no,33122
43,services,divorced,secondary,no,1040,yes,no,4272
38,blue-collar,single,secondary,no,2707,yes,no,15185
31,blue-collar,single,primary,no,3466,yes,no,28652
35,admin.,married,secondary,no,3863,yes,no,37684
50,technician,married,secondary,no,1717,no,no,12949
37,blue-collar,married,primary,no,5,yes,no,5589
44,management,married,tertiary,no,1788,no,no,19138
52,management,married,tertiary,no,1158,no,no,23197
38,technician,single,secondary,no,1711,no,no,43510
41,blue-collar,married,secondary,no,1020,yes,no,7086
38,management,single,tertiary,no,633,no,no,13651
47,management,divorced,tertiary,no,266,yes,no,1871
36,unemployed,married,secondary,no,608,yes,no,29223
26,blue-collar,single,secondary,no,8,yes,no,37203
39,technician,single,secondary,no,1022,yes,no,4683
28,student,single,secondary,no,205,no,no,44182
31,management,single,tertiary,no,6495,no,no,34261
30,blue-collar,married,unknown,no,198,yes,no,5133
33,blue-collar,married,tertiary,no,1465,no,no,21678
52,blue-collar,single,primary,no,1400,no,no,17861
33,technician,single,tertiary,no,176,no,no,23869
36,blue-collar,married,secondary,no,6699,yes,no,33168
38,housemaid,single,secondary,no,465,yes,no,43306
30,blue-collar,single,secondary,no,7773,yes,no,26534
26,entrepreneur,single,secondary,no,101,yes,no,2342
57,services,married,secondary,no,2745,yes,no,10966
62,retired,married,primary,no,0,no,no,41817
30,services,single,secondary,no,148,no,yes,13010
35,unemployed,single,primary,no,-17,no,no,27869
56,admin.,divorced,secondary,no,3869,no,no,27900
56,management,married,tertiary,no,2333,no,no,34201
48,technician,married,tertiary,no,0,no,no,21574
36,technician,married,secondary,no,1659,no,no,20468
34,services,married,secondary,no,-62,yes,no,10502
52,blue-collar,single,secondary,no,359,yes,no,18031
33,management,married,tertiary,no,113,yes,no,35798
46,technician,married,tertiary,no,675,yes,no,1332
38,services,married,secondary,no,0,yes,no,33109
30,management,married,tertiary,no,732,yes,no,8059
36,technician,married,tertiary,no,404,no,no,10972
47,services,single,secondary,no,897,yes,no,37532
50,unknown,married,unknown,no,0,no,no,22220
47,technician,married,tertiary,no,150,yes,no,15536
57,admin.,single,secondary,no,738,no,no,34246
50,blue-collar,married,primary,no,383,no,no,41685
52,management,divorced,tertiary,no,590,no,no,9627
36,blue-collar,divorced,primary,no,102,no,no,29579
36,blue-collar,married,secondary,no,79,yes,yes,39892
41,blue-collar,married,primary,no,0,yes,yes,514
49,management,single,primary,no,548,no,no,18414
37,blue-collar,married,primary,no,310,yes,no,996
31,management,single,tertiary,no,522,no,no,43376
45,management,married,primary,no,2690,no,no,17673
44,admin.,married,secondary,no,2687,yes,no,3962
42,technician,married,secondary,no,420,yes,no,1180
32,management,single,tertiary,no,1410,yes,no,6478
36,blue-collar,married,secondary,no,561,yes,no,9915
39,blue-collar,married,secondary,no,507,yes,no,1598
49,admin.,divorced,secondary,no,769,no,no,18193
35,student,single,secondary,no,188,yes,no,31079
37,unemployed,married,secondary,no,63,no,no,30251
60,blue-collar,married,unknown,no,231,yes,no,2078
33,admin.,divorced,secondary,no,-403,yes,no,6667
34,management,married,secondary,no,293,yes,no,5090
47,retired,divorced,secondary,no,0,no,no,11469
40,blue-collar,married,primary,yes,-56,yes,no,6310
63,self-employed,married,tertiary,no,661,no,no,31222
44,services,single,secondary,no,0,yes,no,2872
44,management,married,tertiary,no,7177,no,no,11425
42,self-employed,married,tertiary,no,2821,no,no,10201
55,technician,married,secondary,no,0,no,no,25589
27,services,married,secondary,no,1,no,no,28540
33,management,married,tertiary,no,0,yes,no,13493
44,management,single,tertiary,no,780,yes,no,28884
40,management,divorced,tertiary,no,823,no,no,20911
54,blue-collar,married,secondary,no,682,yes,yes,5770
36,blue-collar,married,primary,no,244,yes,no,6224
40,admin.,married,secondary,no,3126,yes,no,36766
35,management,married,tertiary,no,0,yes,yes,16932
55,housemaid,married,secondary,no,962,yes,no,43574
37,blue-collar,married,primary,no,-137,yes,no,38647
52,services,divorced,primary,no,130,yes,no,7096
45,management,married,tertiary,no,203,no,no,10679
52,technician,married,unknown,no,989,no,no,19048
50,technician,married,secondary,no,31,yes,no,25429
26,blue-collar,single,secondary,no,123,no,yes,12840
39,management,married,tertiary,no,1241,yes,no,40179
32,management,single,tertiary,no,11,yes,yes,34604
56,blue-collar,married,secondary,no,172,yes,no,2050
48,management,married,tertiary,no,370,yes,no,28852
48,management,married,unknown,no,598,no,no,9961
30,services,married,secondary,no,292,yes,yes,32116
27,student,single,unknown,no,132,no,no,44176
38,management,married,tertiary,no,238,no,no,43607
46,technician,married,secondary,no,0,no,no,40920
43,management,single,tertiary,no,8224,yes,no,14638
40,management,married,secondary,no,1576,yes,yes,7476
41,housemaid,married,primary,no,46,no,no,22628
50,self-employed,married,secondary,no,2061,yes,yes,28360
45,unemployed,divorced,primary,no,407,yes,no,32591
24,services,married,secondary,no,183,yes,no,39309
57,retired,divorced,secondary,no,24,no,yes,14416
41,blue-collar,married,secondary,yes,-750,yes,yes,15868
44,blue-collar,married,secondary,no,17,yes,no,11533
57,retired,married,secondary,no,374,yes,yes,14877
32,technician,married,secondary,no,282,yes,no,34276
45,blue-collar,married,primary,no,61,no,no,32754
55,management,married,primary,no,19,yes,no,3860
46,admin.,single,secondary,no,1693,yes,no,42708
34,admin.,divorced,secondary,no,0,yes,no,35600
30,management,single,tertiary,no,0,no,no,21630
48,blue-collar,single,secondary,no,0,yes,no,34491
27,student,single,secondary,no,1625,no,no,29206
28,student,single,secondary,no,891,no,no,34251
33,services,divorced,secondary,no,1529,yes,no,25024
42,management,married,tertiary,no,1336,yes,yes,15983
30,management,single,tertiary,no,1541,no,no,21349
52,blue-collar,married,secondary,no,900,no,no,19773
49,management,married,primary,no,3371,no,no,42211
40,blue-collar,married,secondary,no,326,yes,yes,12858
38,entrepreneur,married,unknown,no,259,no,no,24883
41,blue-collar,divorced,primary,no,0,no,no,18051
39,blue-collar,married,primary,no,176,yes,yes,31548
37,services,married,secondary,no,692,yes,no,26240
28,entrepreneur,single,unknown,no,1306,yes,no,4217
30,services,married,secondary,no,7032,no,no,15029
29,unemployed,single,primary,no,1027,no,no,28114
44,unemployed,married,secondary,no,317,yes,yes,43851
39,blue-collar,married,primary,no,-176,no,no,13603
32,management,married,tertiary,no,8300,no,yes,14318
72,retired,married,primary,no,9160,no,no,30226
35,admin.,single,secondary,no,368,yes,no,4029
41,management,married,tertiary,no,141,yes,yes,1187
55,retired,married,primary,no,16432,no,no,41076
45,blue-collar,married,secondary,no,1577,yes,no,32875
43,blue-collar,married,primary,no,-454,yes,no,779
32,technician,married,secondary,no,266,yes,no,21646
39,management,single,tertiary,no,0,yes,no,36751
44,services,divorced,tertiary,no,2279,no,yes,25788
28,entrepreneur,single,tertiary,no,104,no,no,33863
33,admin.,divorced,secondary,no,661,yes,no,34283
37,admin.,married,secondary,no,1345,yes,no,8658
48,blue-collar,married,secondary,no,841,yes,no,4232
24,blue-collar,single,secondary,no,1857,yes,no,41729
75,self-employed,married,unknown,no,4984,no,no,42028
60,retired,divorced,tertiary,no,1349,no,yes,12323
55,blue-collar,married,primary,no,781,yes,no,29712
32,services,single,secondary,no,72,no,no,17376
58,retired,married,secondary,no,225,no,no,19654
48,blue-collar,married,secondary,no,1159,yes,yes,38133
37,blue-collar,married,unknown,no,1508,no,yes,9390
44,management,married,tertiary,no,474,yes,yes,3056
36,management,married,tertiary,no,0,yes,no,33586
53,entrepreneur,married,tertiary,no,1961,no,no,42494
57,unemployed,divorced,secondary,no,3,no,no,26172
55,management,divorced,secondary,no,204,yes,no,14156
30,services,single,secondary,yes,0,no,yes,12506
30,blue-collar,single,secondary,yes,239,yes,no,4898
41,admin.,married,secondary,no,21515,yes,no,9179
36,technician,single,secondary,no,0,no,no,23694
35,blue-collar,married,secondary,no,0,yes,no,5634
32,admin.,single,secondary,no,613,yes,no,29295
54,blue-collar,married,secondary,no,1291,yes,no,51
34,services,single,secondary,no,215,no,no,17182
51,management,married,tertiary,no,2934,yes,no,25259
42,services,married,secondary,yes,129,no,no,25343
60,admin.,married,secondary,no,221,no,no,23980
60,retired,divorced,primary,no,95,no,yes,12392
35,management,married,tertiary,no,1801,no,no,26327
38,self-employed,single,secondary,no,1146,yes,no,5017
38,technician,married,secondary,no,821,yes,yes,24607
46,admin.,married,secondary,no,1437,yes,no,36536
43,blue-collar,married,secondary,no,57,yes,no,16950
32,technician,single,tertiary,no,449,no,no,19754
47,management,single,tertiary,no,372,no,no,40271
54,blue-collar,divorced,secondary,no,462,yes,no,5227
39,technician,married,secondary,no,2765,yes,yes,12021
47,entrepreneur,divorced,secondary,no,186,no,no,29351
41,blue-collar,married,secondary,no,49,yes,no,38459
40,technician,married,secondary,no,40,yes,no,27467
29,admin.,single,tertiary,no,4737,yes,no,8702
42,management,married,tertiary,no,11093,no,no,29394
42,self-employed,divorced,tertiary,no,0,no,no,10114
47,management,married,tertiary,no,0,no,no,21512
43,services,married,tertiary,no,2764,no,no,20141
30,management,single,tertiary,no,8535,no,no,40335
53,entrepreneur,married,unknown,no,19850,no,no,9473
35,unemployed,divorced,tertiary,no,8903,yes,no,26948
26,technician,single,tertiary,no,77,yes,no,7197
38,admin.,married,secondary,no,215,yes,yes,9447
58,retired,married,secondary,no,1067,no,no,13904
57,technician,married,tertiary,no,1181,no,no,44330
33,management,single,tertiary,no,47,no,no,21876
34,technician,single,tertiary,no,6529,no,no,21089
31,management,married,tertiary,no,1331,no,no,24130
41,management,divorced,tertiary,no,5037,no,no,43534
56,services,divorced,secondary,no,1007,no,no,17849
46,housemaid,married,tertiary,no,184,no,no,40016
26,blue-collar,married,secondary,no,246,yes,no,3715
31,services,married,secondary,no,0,yes,no,35941
53,technician,married,secondary,no,10185,no,no,31381
56,retired,single,tertiary,no,352,no,no,25651
39,admin.,married,tertiary,no,259,yes,no,4103
46,technician,divorced,secondary,no,1547,yes,no,29704
33,blue-collar,married,secondary,no,-416,yes,no,7296
54,management,divorced,tertiary,no,2152,no,no,43730
32,blue-collar,married,secondary,no,1914,yes,no,37633
39,housemaid,married,primary,no,13338,no,no,20128
47,services,married,secondary,no,1764,no,yes,23028
36,management,married,tertiary,no,171,no,no,20416
44,management,married,tertiary,no,1034,no,no,24269
27,blue-collar,single,secondary,no,672,yes,no,5386
31,blue-collar,single,secondary,no,-4,yes,no,38333
38,entrepreneur,married,unknown,no,1134,yes,no,35543
